lat,lon,ts,temperature,precipitation_type,precipitation_intensity,wind_speed,visibility,humidity,dew_point,road_type,segment_distance_m,hour_of_day,day_of_week,month,prior_year_crash_count,label
42.34134211281312,-71.05476337569299,2019-05-24 15:03:28+00:00,19.8,none,0.0,33.4,10.0,56.0,10.7,arterial,1000.0,15,4,5,0,1
42.28995596403098,-71.13320503502014,2020-09-06 09:26:31+00:00,15.3,none,0.0,8.5,10.0,88.0,13.4,arterial,1000.0,9,6,9,0,1
42.30224163462076,-71.06518314575634,2025-06-07 16:12:33+00:00,20.9,rain,0.4,10.5,10.0,84.0,18.0,arterial,1000.0,16,5,6,1,1
42.309372408369626,-71.04535476464729,2023-02-01 16:53:09+00:00,-3.1,none,0.0,6.8,10.0,65.0,-8.8,arterial,1000.0,16,2,2,0,1
42.29288109125575,-71.07181266128386,2019-12-10 12:59:49+00:00,11.6,none,0.0,22.4,10.0,94.0,10.7,arterial,1000.0,12,1,12,2,1
42.33295862947301,-71.08328931136786,2023-08-30 09:32:49+00:00,18.7,rain,0.8,5.5,10.0,100.0,18.6,arterial,1000.0,9,2,8,2,1
42.328721346752864,-71.08378214663334,2019-08-28 08:10:54+00:00,15.6,none,0.0,6.4,10.0,88.0,13.6,arterial,1000.0,8,2,8,9,1
42.23870382364928,-71.13487316882336,2024-03-22 13:25:41+00:00,-2.5,none,0.0,13.7,10.0,36.0,-15.7,arterial,1000.0,13,4,3,0,1
42.31917313732202,-71.08601372427238,2022-02-27 15:38:27+00:00,-1.8,none,0.0,15.9,10.0,57.0,-9.1,arterial,1000.0,15,6,2,2,1
42.306631602144,-71.0620992698785,2019-01-12 07:47:38+00:00,-10.5,none,0.0,25.3,10.0,45.0,-20.2,arterial,1000.0,7,5,1,5,1
42.28201149678181,-71.05891534445935,2025-04-20 02:05:45+00:00,19.8,none,0.0,18.6,10.0,79.0,16.0,arterial,1000.0,2,6,4,3,1
42.32398405146207,-71.07117074566253,2018-11-16 12:01:22+00:00,6.1,rain,1.5,34.6,10.0,83.0,3.4,arterial,1000.0,12,4,11,2,1
42.302321275228856,-71.10484968589114,2021-03-26 20:00:09+00:00,17.4,none,0.0,29.8,10.0,84.0,14.8,arterial,1000.0,20,4,3,2,1
42.30922584400742,-71.10377940749343,2022-10-01 20:05:05+00:00,13.6,none,0.0,15.8,10.0,77.0,9.6,arterial,1000.0,20,5,10,3,1
42.31461443457508,-71.07882605585341,2021-08-04 07:38:05+00:00,17.3,none,0.0,5.8,10.0,94.0,16.4,arterial,1000.0,7,2,8,8,1
42.28662857850389,-71.08642407321543,2025-12-06 14:15:43+00:00,0.4,none,0.0,12.5,10.0,62.0,-5.9,arterial,1000.0,14,5,12,1,1
42.30386650632165,-71.05430550820056,2021-10-22 15:14:46+00:00,19.4,none,0.0,16.4,10.0,72.0,14.2,arterial,1000.0,15,4,10,0,1
42.31614486461344,-71.07877707298518,2021-11-14 14:14:36+00:00,6.8,none,0.0,15.9,10.0,66.0,0.9,arterial,1000.0,14,6,11,1,1
42.331421903284216,-71.09437514443358,2019-10-25 15:09:55+00:00,15.4,none,0.0,0.7,10.0,59.0,7.4,arterial,1000.0,15,4,10,0,1
42.29896941078872,-71.11417879746888,2025-08-23 21:01:21+00:00,28.0,none,0.0,18.3,10.0,33.0,10.4,arterial,1000.0,21,5,8,1,1
42.31107889496114,-71.09785616372587,2021-09-02 23:41:26+00:00,19.0,none,0.0,9.2,10.0,72.0,13.8,arterial,1000.0,23,3,9,0,1
42.3412192232852,-71.15475758293618,2018-05-23 12:19:04+00:00,16.2,none,0.0,13.5,10.0,87.0,13.9,arterial,1000.0,12,2,5,0,1
42.33119414918639,-71.07700217910111,2019-07-20 17:24:19+00:00,34.2,none,0.0,11.7,10.0,55.0,23.9,arterial,1000.0,17,5,7,3,1
42.277541685660886,-71.15370558830209,2018-03-09 12:42:29+00:00,-4.9,none,0.0,11.9,10.0,85.0,-7.1,arterial,1000.0,12,4,3,0,1
42.34505138612592,-71.08664164834981,2024-05-15 15:50:44+00:00,21.7,none,0.0,4.1,10.0,63.0,14.4,arterial,1000.0,15,2,5,0,1
42.32779232737731,-71.05898681636614,2019-12-28 11:37:44+00:00,2.8,none,0.0,11.1,10.0,88.0,1.0,highway,1000.0,11,5,12,7,1
42.30241196892509,-71.07158001109632,2025-12-11 08:30:33+00:00,3.0,none,0.0,19.9,10.0,91.0,1.8,arterial,1000.0,8,3,12,2,1
42.35417365854184,-71.05412021216806,2018-01-22 22:59:52+00:00,3.1,none,0.0,10.7,10.0,93.0,2.1,arterial,1000.0,22,0,1,0,1
42.32918433618081,-71.06887854900724,2021-10-11 16:56:12+00:00,18.0,none,0.0,13.7,10.0,86.0,15.6,arterial,1000.0,16,0,10,3,1
42.28402523607574,-71.04389146108922,2021-11-16 17:34:27+00:00,7.8,none,0.0,19.5,10.0,44.0,-3.8,arterial,1000.0,17,1,11,5,1
42.33952740309734,-71.10830523922498,2024-07-29 09:10:33+00:00,18.5,none,0.0,10.1,10.0,92.0,17.1,arterial,1000.0,9,0,7,0,1
42.3371226610128,-71.10340416433101,2021-07-19 09:06:33+00:00,19.5,rain,0.1,8.7,10.0,96.0,18.9,arterial,1000.0,9,0,7,1,1
42.37411723141257,-71.06791316052696,2021-08-28 20:02:39+00:00,20.2,none,0.0,17.3,10.0,58.0,11.6,arterial,1000.0,20,5,8,0,1
42.32398405146207,-71.07117074566253,2024-04-21 13:10:21+00:00,7.9,none,0.0,10.7,10.0,54.0,-0.9,arterial,1000.0,13,6,4,0,1
42.32624688332182,-71.10313372167806,2018-06-21 17:57:55+00:00,26.4,none,0.0,11.5,10.0,44.0,13.1,arterial,1000.0,17,3,6,0,1
42.237795904887385,-71.13237410782531,2019-08-15 19:23:01+00:00,24.8,none,0.0,14.0,10.0,55.0,15.2,arterial,1000.0,19,3,8,3,1
42.28638204373011,-71.09349215095497,2025-12-13 17:04:27+00:00,2.0,none,0.0,19.6,10.0,53.0,-6.8,arterial,1000.0,17,5,12,6,1
42.31286133188237,-71.06475301966516,2020-05-26 20:12:19+00:00,23.0,none,0.0,14.5,10.0,70.0,17.1,arterial,1000.0,20,1,5,2,1
42.31328218375292,-71.08939346899368,2020-12-19 14:15:45+00:00,-12.8,none,0.0,6.2,10.0,81.0,-15.4,arterial,1000.0,14,5,12,4,1
42.36018114749611,-71.13659322223349,2023-06-08 22:14:29+00:00,17.9,none,0.0,7.4,10.0,54.0,8.4,arterial,1000.0,22,3,6,0,1
42.36217516096888,-71.06824408954138,2018-04-16 12:57:56+00:00,3.0,rain,1.2,34.1,10.0,88.0,1.2,arterial,1000.0,12,0,4,0,1
42.32617621720644,-71.07242001727552,2021-01-14 23:06:04+00:00,1.1,none,0.0,5.1,10.0,98.0,0.9,arterial,1000.0,23,3,1,3,1
42.33327829920892,-71.10705897036482,2022-08-13 20:20:15+00:00,22.5,none,0.0,8.6,10.0,54.0,12.6,arterial,1000.0,20,5,8,1,1
42.273585974114994,-71.07005126918381,2021-08-25 13:19:59+00:00,25.5,none,0.0,4.2,10.0,77.0,21.1,arterial,1000.0,13,2,8,3,1
42.37906687987693,-71.0687440341162,2020-01-20 06:37:54+00:00,-9.2,none,0.0,20.2,10.0,65.0,-14.6,arterial,1000.0,6,0,1,0,1
42.27805466931087,-71.11533708262813,2024-01-04 13:19:58+00:00,0.3,snow,0.7000000000000001,8.6,10.0,79.0,-3.0,arterial,1000.0,13,3,1,2,1
42.358785669064815,-71.07230677437505,2022-11-09 13:39:40+00:00,2.7,none,0.0,7.2,10.0,63.0,-3.6,arterial,1000.0,13,2,11,0,1
42.38651228797232,-71.00710813411227,2025-06-24 13:50:52+00:00,32.3,none,0.0,11.2,10.0,51.0,21.0,arterial,1000.0,13,1,6,4,1
42.27701089832782,-71.15670226841928,2018-04-28 18:20:26+00:00,21.5,none,0.0,12.2,10.0,38.0,6.4,arterial,1000.0,18,5,4,0,1
42.34594431602645,-71.03981454950149,2020-07-06 18:06:23+00:00,20.8,none,0.0,18.3,10.0,77.0,16.6,arterial,1000.0,18,0,7,4,1
42.28491904200984,-71.05521400005351,2022-07-04 08:32:25+00:00,17.9,none,0.0,10.0,10.0,72.0,12.8,arterial,1000.0,8,0,7,1,1
42.36010418886195,-71.11752429146709,2022-01-20 09:18:33+00:00,2.4,none,0.0,10.2,10.0,75.0,-1.5,arterial,1000.0,9,3,1,5,1
42.36414367463632,-71.02485328245385,2024-09-11 09:56:31+00:00,12.9,none,0.0,7.9,10.0,77.0,8.9,arterial,1000.0,9,2,9,4,1
42.29933771466469,-71.05813575740929,2022-07-27 14:01:02+00:00,25.0,none,0.0,9.0,10.0,46.0,12.7,arterial,1000.0,14,2,7,4,1
42.33314579748979,-71.03529988830452,2018-07-25 15:15:11+00:00,26.5,rain,0.1,19.9,10.0,79.0,22.6,arterial,1000.0,15,2,7,1,1
42.33595315045889,-71.08008210763003,2018-11-06 04:23:44+00:00,10.2,rain,0.7,18.4,10.0,94.0,9.2,arterial,1000.0,4,1,11,2,1
42.34278944606866,-71.06167984426598,2024-06-23 15:22:59+00:00,24.8,none,0.0,20.2,10.0,86.0,22.3,arterial,1000.0,15,6,6,3,1
42.30334662915147,-71.05878427552115,2019-11-19 16:40:09+00:00,5.2,none,0.0,4.1,10.0,89.0,3.6,residential,1000.0,16,1,11,3,1
42.31545139292202,-71.05668334517006,2025-04-29 09:01:07+00:00,11.1,none,0.0,15.8,10.0,53.0,1.8,arterial,1000.0,9,1,4,1,1
42.34531608449424,-71.1005306966561,2023-03-21 09:55:01+00:00,-0.1,none,0.0,10.3,10.0,73.0,-4.3,arterial,1000.0,9,1,3,0,1
42.30111662174981,-71.06289782716333,2025-12-16 17:17:42+00:00,0.6,none,0.0,6.2,10.0,47.0,-9.6,arterial,1000.0,17,1,12,0,1
42.31100864206521,-71.05287496189722,2021-12-07 09:16:57+00:00,2.8,none,0.0,25.6,10.0,56.0,-5.1,arterial,1000.0,9,1,12,8,1
42.29393787176122,-71.13800086055053,2022-07-05 02:29:57+00:00,21.3,none,0.0,6.5,10.0,53.0,11.4,arterial,1000.0,2,1,7,0,1
42.361021933986194,-71.05404434822154,2023-05-02 06:25:04+00:00,7.8,none,0.0,11.2,10.0,91.0,6.4,arterial,1000.0,6,1,5,6,1
42.35651225794517,-71.11962180696521,2023-09-24 07:54:41+00:00,15.0,none,0.0,16.9,10.0,86.0,12.8,arterial,1000.0,7,6,9,1,1
42.27805466931087,-71.11533708262813,2021-07-09 20:14:06+00:00,21.5,rain,0.6,24.2,10.0,90.0,19.8,arterial,1000.0,20,4,7,1,1
42.34284918462784,-71.0850258466602,2021-10-01 00:08:21+00:00,12.5,none,0.0,12.2,10.0,70.0,7.1,arterial,1000.0,0,4,10,2,1
42.316372123054194,-71.08284421230768,2022-05-03 10:00:12+00:00,7.3,rain,0.2,10.5,10.0,94.0,6.4,arterial,1000.0,10,1,5,8,1
42.30225703948814,-71.08737160459694,2022-08-23 14:47:59+00:00,22.4,none,0.0,1.8,10.0,81.0,18.9,arterial,1000.0,14,1,8,2,1
42.272508496701015,-71.11901380372356,2023-07-03 16:44:40+00:00,24.0,none,0.0,13.0,10.0,77.0,19.8,arterial,1000.0,16,0,7,2,1
42.3034067385017,-71.08526660913766,2025-05-25 02:51:15+00:00,11.0,none,0.0,6.5,10.0,78.0,7.3,arterial,1000.0,2,6,5,7,1
42.35525203377848,-71.0520296266287,2021-05-28 21:32:46+00:00,11.9,rain,0.1,15.6,10.0,54.0,2.9,arterial,1000.0,21,4,5,8,1
42.33543914134807,-71.06508117621632,2018-02-04 06:53:13+00:00,-4.2,none,0.0,17.9,10.0,71.0,-8.6,arterial,1000.0,6,6,2,0,1
42.30876714914356,-71.0830946745093,2022-04-12 18:44:59+00:00,15.6,none,0.0,13.0,10.0,61.0,8.1,arterial,1000.0,18,1,4,13,1
42.29197942354088,-71.12004479283674,2023-04-24 15:15:47+00:00,11.8,none,0.0,8.9,10.0,69.0,6.2,arterial,1000.0,15,0,4,0,1
42.31039460287917,-71.06780014780774,2023-09-22 07:06:58+00:00,13.2,none,0.0,4.3,10.0,91.0,11.8,arterial,1000.0,7,4,9,0,1
42.355539014087846,-71.13275759369229,2019-04-22 02:23:19+00:00,13.2,none,0.0,6.3,10.0,91.0,11.8,arterial,1000.0,2,0,4,8,1
42.36624121955039,-71.06060430197367,2025-10-30 11:48:57+00:00,9.6,rain,0.1,12.2,10.0,89.0,7.9,arterial,1000.0,11,3,10,7,1
42.28768806963401,-71.093869231729,2023-12-08 10:10:59+00:00,-3.7,none,0.0,8.1,10.0,78.0,-7.0,highway,1000.0,10,4,12,3,1
42.28472440111138,-71.08077978837926,2018-04-14 12:13:18+00:00,7.8,none,0.0,14.7,10.0,89.0,6.1,arterial,1000.0,12,5,4,1,1
42.305856883117926,-71.08467061914675,2021-06-18 18:11:58+00:00,28.2,none,0.0,13.8,10.0,26.0,6.8,arterial,1000.0,18,4,6,6,1
42.2926152283764,-71.07179726768908,2018-11-03 00:12:05+00:00,16.8,none,0.0,18.0,10.0,96.0,16.1,arterial,1000.0,0,5,11,2,1
42.34778245929584,-71.1056760606851,2022-06-18 19:29:45+00:00,22.0,none,0.0,22.7,10.0,38.0,7.1,highway,1000.0,19,5,6,1,1
42.28682581745248,-71.04501240447193,2019-12-14 01:16:26+00:00,3.7,rain,0.9,10.4,10.0,98.0,3.5,arterial,1000.0,1,5,12,2,1
42.297951781268985,-71.05685006929764,2023-03-11 07:50:48+00:00,2.6,rain,0.1,8.5,10.0,91.0,1.3,arterial,1000.0,7,5,3,5,1
42.33326304442533,-71.10906379978026,2020-12-01 06:57:12+00:00,16.4,rain,1.3,31.5,10.0,94.0,15.5,arterial,1000.0,6,1,12,0,1
42.37300347038947,-71.03815049401744,2024-12-07 12:48:04+00:00,-3.5,none,0.0,15.5,10.0,63.0,-9.4,arterial,1000.0,12,5,12,5,1
42.35180045164771,-71.11052996879262,2023-01-05 15:50:02+00:00,4.3,none,0.0,19.8,10.0,92.0,3.1,arterial,1000.0,15,3,1,2,1
42.320770095352906,-71.0816247147965,2023-07-22 14:31:37+00:00,23.1,rain,0.1,8.7,10.0,73.0,18.0,arterial,1000.0,14,5,7,0,1
42.311362513133545,-71.07020042165883,2021-12-10 22:59:08+00:00,3.1,none,0.0,6.9,10.0,84.0,0.6,arterial,1000.0,22,4,12,11,1
42.35033317006784,-71.10036225483073,2018-06-26 19:01:50+00:00,24.9,none,0.0,2.9,10.0,30.0,6.2,arterial,1000.0,19,1,6,0,1
42.32903528989923,-71.08605812693355,2023-07-25 08:46:45+00:00,19.1,none,0.0,9.4,10.0,95.0,18.4,arterial,1000.0,8,1,7,10,1
42.358273214360665,-71.12555634157722,2023-10-10 10:46:06+00:00,6.3,none,0.0,5.7,10.0,89.0,4.7,arterial,1000.0,10,1,10,2,1
42.33169814526776,-71.06798157413824,2023-09-19 06:44:24+00:00,15.9,none,0.0,19.5,10.0,95.0,15.1,arterial,1000.0,6,1,9,2,1
42.28233548985358,-71.09960853032715,2021-07-02 02:31:23+00:00,20.2,rain,3.6,9.1,10.0,98.0,20.0,arterial,1000.0,2,4,7,4,1
42.31200267798935,-71.07194398291051,2021-02-05 10:30:28+00:00,-5.6,none,0.0,8.4,10.0,81.0,-8.4,arterial,1000.0,10,4,2,1,1
42.315796107665335,-71.0663931678352,2018-06-13 21:14:46+00:00,21.4,none,0.0,22.0,10.0,77.0,17.2,arterial,1000.0,21,2,6,5,1
42.394229281005394,-71.0674071761529,2020-11-01 22:58:12+00:00,9.8,rain,0.5,16.7,10.0,93.0,8.8,arterial,1000.0,22,6,11,2,1
42.36572806343412,-71.05288183108644,2023-06-22 16:50:50+00:00,18.9,none,0.0,15.3,10.0,63.0,11.8,arterial,1000.0,16,3,6,0,1
42.38364559914022,-71.01552198594635,2022-05-22 23:32:41+00:00,27.8,none,0.0,16.8,10.0,64.0,20.4,arterial,1000.0,23,6,5,3,1
42.32367466885341,-71.05496047559461,2025-04-19 20:12:42+00:00,25.1,none,0.0,21.8,10.0,55.0,15.4,highway,1000.0,20,5,4,15,1
42.285919633494586,-71.1044150066765,2020-01-30 11:55:55+00:00,-7.9,none,0.0,9.3,10.0,59.0,-14.6,arterial,1000.0,11,3,1,0,1
42.28650792364645,-71.09345619145557,2020-06-22 19:18:52+00:00,21.9,none,0.0,15.5,10.0,76.0,17.5,arterial,1000.0,19,0,6,5,1
42.288774041458026,-71.0838207519173,2022-12-31 16:30:43+00:00,12.2,none,0.0,18.3,10.0,86.0,10.0,arterial,1000.0,16,5,12,0,1
42.2820421924216,-71.14065510974093,2020-08-04 21:24:34+00:00,24.2,rain,5.1,33.7,10.0,95.0,23.4,arterial,1000.0,21,1,8,0,1
42.309541208788126,-71.08261257158696,2024-11-06 20:03:56+00:00,23.9,none,0.0,19.2,10.0,59.0,15.3,arterial,1000.0,20,2,11,6,1
42.28464302785528,-71.09141066971604,2024-12-01 00:45:24+00:00,0.4,none,0.0,15.5,10.0,60.0,-6.4,arterial,1000.0,0,6,12,16,1
42.25161507899789,-71.11983408692826,2025-11-01 09:29:25+00:00,7.2,none,0.0,20.5,10.0,71.0,2.3,arterial,1000.0,9,5,11,1,1
42.32763280858088,-71.05861529978823,2020-12-31 16:47:33+00:00,6.3,none,0.0,18.9,10.0,83.0,3.5,arterial,1000.0,16,3,12,3,1
42.37783828011407,-71.05692538386964,2022-11-30 20:56:54+00:00,13.1,rain,0.8,29.2,10.0,83.0,10.3,arterial,1000.0,20,2,11,0,1
42.28635026948771,-71.10883928742491,2021-07-31 23:26:45+00:00,21.1,none,0.0,8.5,10.0,54.0,11.4,arterial,1000.0,23,5,7,0,1
42.29383892202888,-71.09375386279778,2019-01-31 16:16:26+00:00,-11.9,none,0.0,23.7,10.0,25.0,-27.9,arterial,1000.0,16,3,1,0,1
42.268581486444994,-71.13156595689976,2018-10-09 17:05:00+00:00,25.0,none,0.0,22.1,10.0,66.0,18.2,arterial,1000.0,17,1,10,0,1
42.29681470725011,-71.07845974887147,2018-10-09 21:06:18+00:00,24.1,none,0.0,18.4,10.0,75.0,19.4,arterial,1000.0,21,1,10,5,1
42.29161832309281,-71.05021655414848,2020-01-28 05:38:26+00:00,1.0,none,0.0,14.3,10.0,82.0,-1.7,arterial,1000.0,5,1,1,0,1
42.34667374805373,-71.05133900831439,2024-12-09 17:01:57+00:00,7.3,none,0.0,10.0,10.0,67.0,1.6,arterial,1000.0,17,0,12,1,1
42.29323406218495,-71.09637025759461,2019-07-23 15:29:48+00:00,16.8,rain,2.9,24.4,10.0,98.0,16.4,arterial,1000.0,15,1,7,4,1
42.34900837307531,-71.15135281873191,2020-04-10 12:26:32+00:00,4.6,none,0.0,24.6,10.0,59.0,-2.8,arterial,1000.0,12,4,4,1,1
42.35165674428261,-71.15192160086033,2018-05-20 00:53:14+00:00,10.9,rain,1.2,4.3,10.0,97.0,10.4,arterial,1000.0,0,6,5,0,1
42.31048601890176,-71.10699850003348,2018-03-19 08:55:43+00:00,-11.6,none,0.0,10.0,10.0,72.0,-15.7,arterial,1000.0,8,0,3,1,1
42.28701424675259,-71.09043632820736,2018-06-09 16:57:15+00:00,23.8,none,0.0,4.4,10.0,37.0,8.3,arterial,1000.0,16,5,6,0,1
42.31462346908519,-71.0674064725926,2021-12-19 02:36:39+00:00,4.6,rain,0.5,15.1,10.0,98.0,4.2,arterial,1000.0,2,6,12,2,1
42.31462346908519,-71.0674064725926,2022-10-28 09:50:12+00:00,6.2,none,0.0,14.5,10.0,76.0,2.2,arterial,1000.0,9,4,10,1,1
42.311368911877885,-71.05325047628651,2022-06-19 00:45:14+00:00,15.2,none,0.0,27.2,10.0,59.0,7.2,arterial,1000.0,0,6,6,11,1
42.351886419965325,-71.12126863855019,2024-07-31 04:02:14+00:00,22.2,none,0.0,14.6,10.0,88.0,20.2,arterial,1000.0,4,2,7,0,1
42.36624121955039,-71.06060430197367,2021-09-08 08:04:32+00:00,16.0,none,0.0,9.2,10.0,90.0,14.4,arterial,1000.0,8,2,9,11,1
42.329314261509225,-71.08247843649525,2020-08-05 17:43:14+00:00,31.6,rain,0.2,19.2,10.0,37.0,15.1,arterial,1000.0,17,2,8,19,1
42.29674608766702,-71.14583436321702,2019-08-20 21:42:33+00:00,28.2,none,0.0,12.8,10.0,51.0,17.0,highway,1000.0,21,1,8,0,1
42.31955587376187,-71.07066207274949,2021-06-14 17:38:32+00:00,20.6,rain,0.1,20.9,10.0,74.0,15.8,arterial,1000.0,17,0,6,2,1
42.27091497214975,-71.10279041159062,2023-03-18 03:43:34+00:00,6.1,none,0.0,11.7,10.0,82.0,3.2,arterial,1000.0,3,5,3,0,1
42.3421099298718,-71.08589701367075,2018-06-18 12:45:00+00:00,24.2,none,0.0,17.6,10.0,60.0,16.0,arterial,1000.0,12,0,6,1,1
42.31842600288463,-71.06828594805296,2021-04-30 17:00:45+00:00,16.8,none,0.0,34.9,10.0,50.0,6.2,arterial,1000.0,17,4,4,2,1
42.339326706988096,-71.08043932805592,2023-10-02 17:56:52+00:00,20.3,none,0.0,14.8,10.0,53.0,10.5,arterial,1000.0,17,0,10,4,1
42.35517040893669,-71.1451449806007,2023-12-08 17:49:40+00:00,4.8,none,0.0,3.1,10.0,49.0,-5.0,arterial,1000.0,17,4,12,0,1
42.31639177251602,-71.08690913373356,2025-08-10 17:53:03+00:00,30.2,none,0.0,3.9,10.0,42.0,16.0,arterial,1000.0,17,6,8,3,1
42.300102759723,-71.07685857802522,2024-06-12 07:36:16+00:00,13.8,none,0.0,4.3,10.0,98.0,13.5,arterial,1000.0,7,2,6,0,1
42.2941290721146,-71.16127438481634,2018-07-30 17:49:14+00:00,27.8,none,0.0,7.4,10.0,42.0,13.6,highway,1000.0,17,0,7,0,1
42.26900771596429,-71.1208676425994,2022-07-18 11:07:39+00:00,21.7,none,0.0,6.5,10.0,90.0,19.9,arterial,1000.0,11,0,7,0,1
42.30172644617845,-71.08517943354376,2021-03-11 16:29:45+00:00,13.4,none,0.0,18.4,10.0,64.0,6.8,arterial,1000.0,16,3,3,8,1
42.30545102601266,-71.08057209320442,2022-09-10 22:20:31+00:00,23.7,none,0.0,7.7,10.0,70.0,18.0,arterial,1000.0,22,5,9,11,1
42.316372123054194,-71.08284421230768,2022-08-22 17:29:06+00:00,21.1,rain,0.9,10.2,10.0,89.0,19.3,arterial,1000.0,17,0,8,10,1
42.30317237574376,-71.11071958868156,2018-01-02 06:01:33+00:00,-21.0,none,0.0,10.2,10.0,68.0,-25.5,arterial,1000.0,6,1,1,0,1
42.30925469508132,-71.12260957062294,2022-03-19 00:15:43+00:00,14.8,none,0.0,6.7,10.0,62.0,7.6,arterial,1000.0,0,5,3,0,1
42.32873169235003,-71.06849506213287,2018-05-09 09:21:09+00:00,9.6,none,0.0,6.8,10.0,96.0,8.9,arterial,1000.0,9,2,5,1,1
42.37411723141257,-71.06791316052696,2018-07-11 20:56:59+00:00,23.0,none,0.0,15.8,10.0,46.0,10.7,arterial,1000.0,20,2,7,0,1
42.29958984636366,-71.07389862118234,2021-04-21 19:25:03+00:00,16.3,rain,0.2,29.9,10.0,74.0,11.8,arterial,1000.0,19,2,4,2,1
42.30665662958203,-71.0586424903407,2021-11-06 00:40:50+00:00,4.8,none,0.0,6.6,10.0,80.0,1.6,arterial,1000.0,0,5,11,3,1
42.28085449664276,-71.08458278116188,2022-07-01 11:34:30+00:00,19.8,none,0.0,14.1,10.0,79.0,16.0,arterial,1000.0,11,4,7,5,1
42.38857015437233,-71.00246423949078,2022-07-10 17:46:44+00:00,23.9,none,0.0,16.0,10.0,35.0,7.7,arterial,1000.0,17,6,7,0,1
42.34584247801901,-71.06132138807138,2023-06-24 03:48:00+00:00,19.3,none,0.0,13.6,10.0,94.0,18.4,arterial,1000.0,3,5,6,8,1
42.354018717743166,-71.06393839202299,2021-09-13 12:50:45+00:00,20.4,rain,0.1,12.8,10.0,90.0,18.7,arterial,1000.0,12,0,9,1,1
42.33517299584815,-71.09476892618561,2021-04-15 14:35:59+00:00,9.1,none,0.0,14.0,10.0,64.0,2.6,arterial,1000.0,14,3,4,0,1
42.27950406738181,-71.0544015586364,2022-06-18 04:24:11+00:00,21.7,none,0.0,22.0,10.0,50.0,10.7,arterial,1000.0,4,5,6,2,1
42.34289377869489,-71.05450079403708,2021-04-20 14:26:59+00:00,16.6,none,0.0,14.5,10.0,48.0,5.6,arterial,1000.0,14,1,4,1,1
42.36833400288524,-71.12371933998844,2018-10-12 22:38:29+00:00,13.8,none,0.0,17.1,10.0,57.0,5.5,highway,1000.0,22,4,10,7,1
42.305530832981205,-71.07086293034618,2024-11-13 08:29:33+00:00,1.3,none,0.0,18.9,10.0,54.0,-6.9,arterial,1000.0,8,2,11,0,1
42.302171312729136,-71.1117184500514,2020-07-13 14:10:38+00:00,26.1,none,0.0,9.4,10.0,63.0,18.4,arterial,1000.0,14,0,7,5,1
42.34918561382729,-71.09287477598735,2024-09-03 14:42:54+00:00,18.4,none,0.0,12.4,10.0,45.0,6.2,arterial,1000.0,14,1,9,2,1
42.3290968526932,-71.07500718912725,2022-07-21 20:45:44+00:00,32.3,rain,0.5,30.5,10.0,46.0,19.3,arterial,1000.0,20,3,7,2,1
42.35072954845967,-71.04899875136246,2019-04-25 18:26:25+00:00,12.7,none,0.0,16.1,10.0,64.0,6.0,arterial,1000.0,18,3,4,2,1
42.34309897445707,-71.0629294320526,2023-07-11 22:09:38+00:00,28.8,none,0.0,11.5,10.0,48.0,16.8,arterial,1000.0,22,1,7,5,1
42.3316007144107,-71.05304791839848,2024-05-08 22:00:59+00:00,17.8,rain,0.1,9.4,10.0,86.0,15.4,arterial,1000.0,22,2,5,4,1
42.32162994685855,-71.05385007355264,2018-09-01 18:26:10+00:00,22.8,none,0.0,14.7,10.0,59.0,14.4,arterial,1000.0,18,5,9,4,1
42.367651379829454,-71.06186048117398,2020-06-28 19:43:42+00:00,25.0,none,0.0,9.4,10.0,79.0,21.0,arterial,1000.0,19,6,6,9,1
42.35324018885047,-71.04637293432533,2025-02-04 08:40:09+00:00,4.8,none,0.0,14.6,10.0,84.0,2.2,arterial,1000.0,8,1,2,4,1
42.26323016152642,-71.10707380367263,2022-02-16 16:07:26+00:00,1.6,none,0.0,22.8,10.0,52.0,-7.2,arterial,1000.0,16,2,2,1,1
42.34954032886454,-71.07219846325376,2021-04-21 08:40:45+00:00,8.4,none,0.0,10.5,10.0,81.0,5.2,arterial,1000.0,8,2,4,4,1
42.28449804818373,-71.05164121611382,2024-05-07 16:29:39+00:00,17.5,none,0.0,9.1,10.0,58.0,9.2,arterial,1000.0,16,1,5,0,1
42.34958861987741,-71.10396685914536,2022-10-05 12:11:49+00:00,12.7,rain,0.3,17.4,10.0,95.0,11.9,arterial,1000.0,12,2,10,0,1
42.2778380254182,-71.11927229110272,2021-11-03 11:29:31+00:00,2.8,none,0.0,8.6,10.0,78.0,-0.7,arterial,1000.0,11,2,11,2,1
42.3034067385017,-71.08526660913766,2025-11-16 00:34:52+00:00,3.5,none,0.0,7.5,10.0,64.0,-2.7,arterial,1000.0,0,6,11,9,1
42.328144434436126,-71.05785372970136,2023-09-27 19:09:59+00:00,17.0,none,0.0,13.9,10.0,64.0,10.2,arterial,1000.0,19,2,9,2,1
42.34587418417733,-71.03966211047425,2021-04-14 06:44:17+00:00,6.3,rain,0.1,9.4,10.0,90.0,4.8,arterial,1000.0,6,2,4,13,1
42.334172923349854,-71.10479948490793,2019-07-22 15:16:39+00:00,26.4,none,0.0,11.6,10.0,64.0,19.1,arterial,1000.0,15,0,7,0,1
42.31012450205071,-71.0821318945312,2024-08-20 12:53:13+00:00,15.4,rain,0.1,15.8,10.0,83.0,12.6,arterial,1000.0,12,1,8,10,1
