segment_id,route_id,origin_city,destination_city,route_index,start_lat,start_lon,end_lat,end_lon,segment_distance_m,road_type,temperature,precipitation_type,precipitation_intensity,wind_speed,visibility,humidity,dew_point,segment_risk_score,segment_risk_binary
c20028a2-6a17-41b2-a3c6-4e9dbb7e433f,8f7813f3-6869-4eb8-941d-985657b16d0d,Chicago,Montreal,1,45.324096,-73.416093,45.323406,-73.413527,214.78,residential,13.99,none,0.1,19.872,10.0,40.0,12.49,0.0,0
bf4ed2b4-56f6-4554-89df-2e61036f524b,1cf18d47-08b6-4b7d-934e-5f0af4dc02d7,Washington,Philadelphia,0,38.835044,-77.121743,38.878849,-77.036004,8879.32,highway,14.15,none,0.0,12.96,10.0,75.0,13.58,0.0,0
b34960f7-c76b-461a-910f-e6c9e5d175f6,1cf18d47-08b6-4b7d-934e-5f0af4dc02d7,Washington,Philadelphia,0,38.878849,-77.036004,38.904467,-76.941225,8683.36,highway,13.88,none,0.0,12.96,10.0,74.0,13.26,0.0,0
f8d4f8e5-1899-4bf2-8e65-d9bac83642d2,1cf18d47-08b6-4b7d-934e-5f0af4dc02d7,Washington,Philadelphia,0,38.904467,-76.941225,39.031048,-76.853155,16002.6,highway,13.3,none,0.0,12.96,10.0,73.0,12.59,0.0,0
ff793b90-7c2f-4011-8b07-b45db3b5262c,1cf18d47-08b6-4b7d-934e-5f0af4dc02d7,Washington,Philadelphia,0,39.031048,-76.853155,39.230473,-76.649902,28268.12,highway,13.16,none,0.0,14.472,10.0,70.0,12.36,0.0,0
343e131a-c104-411f-9c94-1b57f89c80c8,1cf18d47-08b6-4b7d-934e-5f0af4dc02d7,Washington,Philadelphia,0,39.230473,-76.649902,39.336346,-76.51658,16439.62,arterial,14.23,none,0.0,12.96,10.0,67.0,13.46,0.0,0
8591a392-4848-430f-9bf9-3f407e7d657a,1cf18d47-08b6-4b7d-934e-5f0af4dc02d7,Washington,Philadelphia,0,39.336346,-76.51658,39.487339,-76.243731,28832.96,arterial,13.73,none,0.0,12.96,10.0,75.0,13.12,0.0,0
b780a3a9-7ac9-4b91-91cd-54017585f813,1cf18d47-08b6-4b7d-934e-5f0af4dc02d7,Washington,Philadelphia,0,39.487339,-76.243731,39.645082,-75.926541,32355.98,arterial,12.83,none,0.0,5.94,10.0,76.0,12.15,0.0,0
8f2c07ee-4866-42f5-b806-717397136dd4,1cf18d47-08b6-4b7d-934e-5f0af4dc02d7,Washington,Philadelphia,0,39.645082,-75.926541,39.696738,-75.615162,27262.67,residential,12.1,none,0.0,16.668,10.0,68.0,11.14,0.0,0
42445154-8b3d-4af5-84f0-e2778d47175c,1cf18d47-08b6-4b7d-934e-5f0af4dc02d7,Washington,Philadelphia,0,39.696738,-75.615162,39.81517,-75.453242,19105.29,residential,12.45,none,0.0,16.668,10.0,67.0,11.5,0.0,0
6503c6e8-6afc-4414-925c-e8e82843f59f,1cf18d47-08b6-4b7d-934e-5f0af4dc02d7,Washington,Philadelphia,0,39.81517,-75.453242,39.862569,-75.306031,13629.32,residential,12.65,none,0.0,3.204,10.0,64.0,11.64,0.0,0
16d3f945-29df-42d2-a858-1b5a56424690,1cf18d47-08b6-4b7d-934e-5f0af4dc02d7,Washington,Philadelphia,0,39.862569,-75.306031,39.86135,-75.306619,144.54,residential,12.69,none,0.0,1.62,10.0,63.0,11.66,0.0,0
b0cf744c-9511-4e0e-8021-bcb7d6109aec,c22422b8-0654-4a37-a5d9-6a50271a65e8,Washington,Philadelphia,1,38.835044,-77.121743,38.870246,-77.046077,7632.4,highway,14.13,none,0.0,12.96,10.0,75.0,13.56,0.0,0
63c410c9-3165-44e7-978d-3cfe396fa56d,c22422b8-0654-4a37-a5d9-6a50271a65e8,Washington,Philadelphia,1,38.870246,-77.046077,38.875745,-76.970985,6529.38,highway,14.08,none,0.0,12.96,10.0,73.0,13.45,0.0,0
8c023f76-b300-4338-854e-0e36bbd664f6,c22422b8-0654-4a37-a5d9-6a50271a65e8,Washington,Philadelphia,1,38.875745,-76.970985,38.944823,-76.865072,11957.39,highway,13.54,none,0.0,12.96,10.0,73.0,12.86,0.0,0
b15b58c7-a5ad-483b-b670-bd9876d4100b,c22422b8-0654-4a37-a5d9-6a50271a65e8,Washington,Philadelphia,1,38.944823,-76.865072,38.994396,-76.51482,30777.54,highway,13.23,none,0.0,9.252,10.0,75.0,12.57,0.0,0
fd6ae389-df6e-4a5d-931f-cd5353ee0a0a,c22422b8-0654-4a37-a5d9-6a50271a65e8,Washington,Philadelphia,1,38.994396,-76.51482,38.991158,-76.141916,32229.66,arterial,13.73,none,0.0,9.252,10.0,70.0,12.99,0.0,0
6ede7a67-df73-45f5-8a6f-d4737a8e38ce,c22422b8-0654-4a37-a5d9-6a50271a65e8,Washington,Philadelphia,1,38.991158,-76.141916,39.37766,-75.807317,51756.08,arterial,11.42,none,0.0,9.9,10.0,67.0,10.37,0.0,0
9b35d8ae-ddf1-44b7-9d0c-72e2371be9ec,c22422b8-0654-4a37-a5d9-6a50271a65e8,Washington,Philadelphia,1,39.37766,-75.807317,39.611473,-75.647371,29399.0,arterial,11.83,none,0.0,3.204,10.0,69.0,10.87,0.0,0
26697d96-5014-4315-a7e0-033a048aab0d,c22422b8-0654-4a37-a5d9-6a50271a65e8,Washington,Philadelphia,1,39.611473,-75.647371,39.70505,-75.587948,11582.17,residential,12.33,none,0.0,16.668,10.0,67.0,11.37,0.0,0
876d2072-f03d-4c64-88b3-e010cead157c,c22422b8-0654-4a37-a5d9-6a50271a65e8,Washington,Philadelphia,1,39.70505,-75.587948,39.829455,-75.430792,19281.57,residential,12.16,none,0.0,16.668,10.0,66.0,11.15,0.0,0
808f3a12-168d-47c9-b029-8218b6d3a917,c22422b8-0654-4a37-a5d9-6a50271a65e8,Washington,Philadelphia,1,39.829455,-75.430792,39.86135,-75.306619,11178.52,residential,12.65,none,0.0,3.204,10.0,64.0,11.64,0.0,0
99acc04f-ab9a-4ea3-bd89-5d3787995255,0b909810-3929-46f5-9b9a-526f51d25d3e,Atlanta,Portland,0,33.82011,-84.170434,35.946641,-86.544857,320633.78,highway,18.28,none,0.0,4.212,7.546,87.0,18.44,0.0,0
051bdb8a-6de0-4653-987d-33a05528be2b,0b909810-3929-46f5-9b9a-526f51d25d3e,Atlanta,Portland,0,35.946641,-86.544857,38.312344,-88.951521,338672.17,highway,15.73,rain,1.68,8.1,10.0,95.0,15.84,0.0,0
97f4f1d9-9042-4932-b208-ef7b293b142d,0b909810-3929-46f5-9b9a-526f51d25d3e,Atlanta,Portland,0,38.312344,-88.951521,42.905773,-89.083298,510886.91,highway,11.85,none,0.0,0.0,10.0,88.0,11.39,0.0,0
e7123f14-cc05-4ea7-a77f-f431ba5dae2f,0b909810-3929-46f5-9b9a-526f51d25d3e,Atlanta,Portland,0,42.905773,-89.083298,44.948954,-92.955096,384323.42,highway,11.79,none,0.0,18.504,10.0,43.0,10.15,0.0,0
71a09e62-7a36-4a8f-a6b6-e917db424504,0b909810-3929-46f5-9b9a-526f51d25d3e,Atlanta,Portland,0,44.948954,-92.955096,46.87677,-97.158577,389408.81,arterial,3.78,none,0.0,11.124,10.0,65.0,0.97,0.0,0
f0e718a6-6ed0-4fbc-9247-9603c261f26f,0b909810-3929-46f5-9b9a-526f51d25d3e,Atlanta,Portland,0,46.87677,-97.158577,46.953091,-103.711734,497675.19,arterial,2.99,none,0.0,5.256,10.0,47.0,1.71,0.0,0
b1d52785-a7c4-48cd-8c98-3eedd4e3866c,0b909810-3929-46f5-9b9a-526f51d25d3e,Atlanta,Portland,0,46.953091,-103.711734,47.852905,-110.650535,531525.03,arterial,5.77,none,0.0,0.0,10.0,61.0,5.77,0.0,0
9d1a7c41-b399-4e5b-8d03-d4737ade7e4a,0b909810-3929-46f5-9b9a-526f51d25d3e,Atlanta,Portland,0,47.852905,-110.650535,47.342161,-115.275283,351339.19,residential,-2.52,none,0.0,4.86,10.0,75.0,-4.36,0.0,0
a3794f04-494b-48f9-a9ab-2ce28ec6485c,0b909810-3929-46f5-9b9a-526f51d25d3e,Atlanta,Portland,0,47.342161,-115.275283,47.308377,-117.972724,203335.71,residential,9.49,none,0.0,4.068,10.0,71.0,9.49,0.0,0
4c3c8efa-3eda-4d77-9351-50a00eebe1d6,0b909810-3929-46f5-9b9a-526f51d25d3e,Atlanta,Portland,0,47.308377,-117.972724,45.560409,-122.554717,401245.99,residential,14.17,none,0.0,6.948,10.0,49.0,12.92,0.0,0
196e7152-667a-4106-a29d-6c433628bbe9,0b909810-3929-46f5-9b9a-526f51d25d3e,Atlanta,Portland,0,45.560409,-122.554717,45.561615,-122.555753,156.49,residential,11.65,none,0.0,14.832,10.0,67.0,10.62,0.0,0
b58762db-db63-47bd-9ebe-dd7fa814cb07,819626c8-2602-4514-a3c3-3616237f4285,Atlanta,Portland,1,33.82011,-84.170434,35.1555,-85.785748,209675.63,highway,17.55,none,0.0,11.124,10.0,97.0,17.89,0.0,0
f8ef9386-2700-4fe1-b493-4e3d568493f7,819626c8-2602-4514-a3c3-3616237f4285,Atlanta,Portland,1,35.1555,-85.785748,37.04214,-88.639692,331267.27,highway,17.39,none,2.26,9.252,6.437,98.0,17.74,0.0,0
3fd50bef-b256-4070-99d4-ce4064bbef54,819626c8-2602-4514-a3c3-3616237f4285,Atlanta,Portland,1,37.04214,-88.639692,38.742673,-90.377718,242920.29,highway,16.61,rain,0.3,13.176,10.0,94.0,16.78,0.0,0
9037cdc8-ba5e-42a9-a75b-3cf52e348638,819626c8-2602-4514-a3c3-3616237f4285,Atlanta,Portland,1,38.742673,-90.377718,39.387404,-94.789416,387530.38,highway,14.22,none,0.0,5.544,10.0,77.0,13.71,0.0,0
eebfbaae-0d46-44ee-bf37-dfb7201583b0,819626c8-2602-4514-a3c3-3616237f4285,Atlanta,Portland,1,39.387404,-94.789416,40.753479,-98.612395,358979.04,arterial,6.68,none,0.0,11.088,10.0,87.0,4.47,0.0,0
27c81a92-d49e-4155-8daf-4e63edca4a44,819626c8-2602-4514-a3c3-3616237f4285,Atlanta,Portland,1,40.753479,-98.612395,41.226632,-105.438754,575213.56,arterial,0.29,none,0.0,10.116,10.0,90.0,-2.98,19.238,0
96ad9fef-d2da-462d-884a-127ff2664eb1,819626c8-2602-4514-a3c3-3616237f4285,Atlanta,Portland,1,41.226632,-105.438754,41.053287,-111.594996,515784.72,arterial,1.64,none,0.0,19.044,10.0,55.0,-3.02,0.0,0
43017405-49cd-4630-b911-3e07342c8adc,819626c8-2602-4514-a3c3-3616237f4285,Atlanta,Portland,1,41.053287,-111.594996,42.957492,-115.448894,382341.64,residential,4.92,none,0.0,1.008,10.0,52.0,4.92,0.0,0
2ad7761b-659b-4a11-8bf8-f839b3ea68d6,819626c8-2602-4514-a3c3-3616237f4285,Atlanta,Portland,1,42.957492,-115.448894,45.478386,-118.400069,365850.5,residential,12.99,none,0.0,3.204,10.0,52.0,11.7,0.0,0
2123af41-5a3c-465b-a664-e471895aee25,819626c8-2602-4514-a3c3-3616237f4285,Atlanta,Portland,1,45.478386,-118.400069,45.561749,-122.555742,323863.96,residential,9.31,none,0.0,16.812,10.0,62.0,6.86,0.0,0
6c4b2457-5ef9-452f-b6e7-32e96052b406,819626c8-2602-4514-a3c3-3616237f4285,Atlanta,Portland,1,45.561749,-122.555742,45.561615,-122.555753,14.92,residential,11.65,none,0.0,14.832,10.0,67.0,10.62,0.0,0
da9023b8-5008-48e5-b3bb-e2580693563a,7e84f43a-0e35-4d69-8090-dcb5e5b74ed9,New York,Toronto,0,40.549484,-74.132394,40.541407,-74.506832,31651.23,highway,11.99,none,0.0,7.416,10.0,63.0,10.89,0.0,0
63b0a299-b077-4361-a741-d5b6fcba7f34,7e84f43a-0e35-4d69-8090-dcb5e5b74ed9,New York,Toronto,0,40.541407,-74.506832,40.783876,-74.698177,31422.87,highway,12.14,none,0.0,3.204,10.0,62.0,11.03,0.0,0
a277d6f2-72d2-4d62-aeec-32fe43192ce1,7e84f43a-0e35-4d69-8090-dcb5e5b74ed9,New York,Toronto,0,40.783876,-74.698177,40.920651,-74.848521,19778.83,highway,11.08,none,0.0,4.464,10.0,70.0,10.07,0.0,0
e9820046-1ba5-4935-a86d-3e79f21cdcd0,7e84f43a-0e35-4d69-8090-dcb5e5b74ed9,New York,Toronto,0,40.920651,-74.848521,41.300814,-75.540267,71732.14,highway,11.23,none,0.0,11.124,10.0,69.0,10.21,0.0,0
cf87a94a-df44-4831-9121-e000188c3b77,7e84f43a-0e35-4d69-8090-dcb5e5b74ed9,New York,Toronto,0,41.300814,-75.540267,41.787632,-75.68518,55458.85,arterial,10.33,none,0.0,9.648,10.0,69.0,9.22,0.0,0
5346b478-9b7b-4b99-8bf9-cb4066edba5e,7e84f43a-0e35-4d69-8090-dcb5e5b74ed9,New York,Toronto,0,41.787632,-75.68518,42.294091,-75.92372,59661.46,arterial,10.96,none,0.0,3.204,10.0,75.0,10.07,0.0,0
fece71f7-3540-4617-99ab-9c65b8685ce2,7e84f43a-0e35-4d69-8090-dcb5e5b74ed9,New York,Toronto,0,42.294091,-75.92372,43.056165,-76.173531,87164.85,arterial,10.48,none,0.0,7.416,10.0,78.0,9.62,0.0,0
e02e3dd0-4e74-4ce5-a1c9-ce6dd629de31,7e84f43a-0e35-4d69-8090-dcb5e5b74ed9,New York,Toronto,0,43.056165,-76.173531,43.013665,-77.456872,104411.56,residential,11.74,none,0.0,17.928,10.0,82.0,11.11,0.0,0
b1ab4cf1-1d59-43d1-ba45-cdbd445b8b5f,7e84f43a-0e35-4d69-8090-dcb5e5b74ed9,New York,Toronto,0,43.013665,-77.456872,43.075125,-78.990613,124823.45,residential,13.99,none,0.0,14.832,10.0,82.0,13.59,0.0,0
540d105c-09da-4078-9e82-c17093b9aa6f,7e84f43a-0e35-4d69-8090-dcb5e5b74ed9,New York,Toronto,0,43.075125,-78.990613,43.461957,-79.647106,68377.41,residential,12.01,none,0.0,3.24,10.0,79.0,11.33,0.0,0
17febf17-f6f4-4f74-9206-448f02c938de,7e84f43a-0e35-4d69-8090-dcb5e5b74ed9,New York,Toronto,0,43.461957,-79.647106,43.461863,-79.645603,121.75,residential,13.04,none,0.0,4.644,10.0,79.0,12.46,0.0,0
f0ad11dd-2ae1-48b0-8f8f-19ee42f62a4e,ab62495e-3043-4f27-9ffd-c8684c1dc976,New York,Toronto,1,40.549484,-74.132394,40.553997,-74.484196,29727.28,highway,11.98,none,0.0,14.832,10.0,63.0,10.88,0.0,0
10856293-6285-4b3d-88e7-3ad935f70783,ab62495e-3043-4f27-9ffd-c8684c1dc976,New York,Toronto,1,40.553997,-74.484196,40.671866,-75.123977,55571.93,highway,11.12,none,0.0,0.0,10.0,69.0,10.09,0.0,0
fe44274f-b9dd-4d40-acfd-2dbba2ae97da,ab62495e-3043-4f27-9ffd-c8684c1dc976,New York,Toronto,1,40.671866,-75.123977,40.965051,-75.283186,35246.24,highway,12.32,none,0.0,3.348,10.0,69.0,11.41,0.0,0
7dc53416-77f2-4cbc-97b4-ecfd98b58e7f,ab62495e-3043-4f27-9ffd-c8684c1dc976,New York,Toronto,1,40.965051,-75.283186,41.564114,-75.650525,73347.82,highway,9.2,none,0.0,11.124,10.0,71.0,7.5,0.0,0
3e299d29-70a0-408b-a199-606c643e3e19,ab62495e-3043-4f27-9ffd-c8684c1dc976,New York,Toronto,1,41.564114,-75.650525,42.100385,-75.820837,61277.35,arterial,10.07,none,0.0,4.824,10.0,74.0,9.06,0.0,0
f6281a04-8c64-4d02-8c8f-d070f6e3f067,ab62495e-3043-4f27-9ffd-c8684c1dc976,New York,Toronto,1,42.100385,-75.820837,42.618756,-76.180184,64762.27,arterial,10.74,none,0.0,9.252,10.0,76.0,9.85,0.0,0
aa261910-106e-4659-a4a0-52afdb625319,ab62495e-3043-4f27-9ffd-c8684c1dc976,New York,Toronto,1,42.618756,-76.180184,42.965784,-76.56021,49503.18,arterial,10.8,none,0.0,9.252,10.0,80.0,10.02,0.0,0
06fc8d82-727b-4400-9d18-00c61e1cd5df,ab62495e-3043-4f27-9ffd-c8684c1dc976,New York,Toronto,1,42.965784,-76.56021,43.04505,-77.679922,91475.03,residential,12.41,none,0.0,6.444,10.0,82.0,11.85,0.0,0
0ce80391-da62-467e-aff7-38f6fd7368ff,ab62495e-3043-4f27-9ffd-c8684c1dc976,New York,Toronto,1,43.04505,-77.679922,43.098438,-78.982646,105982.72,residential,13.8,none,0.0,14.832,10.0,81.0,13.35,0.0,0
afa1685c-6eb9-4f9d-9e66-c66d94ae257c,ab62495e-3043-4f27-9ffd-c8684c1dc976,New York,Toronto,1,43.098438,-78.982646,43.461601,-79.646164,67198.88,residential,11.93,none,0.0,4.176,10.0,79.0,11.24,0.0,0
dfa3016e-416c-4764-9fa5-f1c166a46aeb,ab62495e-3043-4f27-9ffd-c8684c1dc976,New York,Toronto,1,43.461601,-79.646164,43.461863,-79.645603,53.84,residential,13.04,none,0.0,4.644,10.0,79.0,12.46,0.0,0
5c085a78-125b-42b0-a803-0de1f262ce5e,0c52ec15-802e-4504-b4f9-308cd2893733,Washington,Houston,0,38.773972,-76.955533,38.980124,-78.225431,112291.85,highway,14.43,none,0.0,5.544,10.0,75.0,13.89,0.0,0
9afd6246-48d6-47d6-bbb1-185e77503fbe,0c52ec15-802e-4504-b4f9-308cd2893733,Washington,Houston,0,38.980124,-78.225431,37.870599,-79.320889,155969.71,highway,12.69,none,0.0,11.124,10.0,86.0,12.26,0.0,0
f59b67f0-88aa-4b24-a658-d3d95fb7daa2,0c52ec15-802e-4504-b4f9-308cd2893733,Washington,Houston,0,37.870599,-79.320889,37.080217,-80.664053,147554.19,highway,14.9,none,0.0,5.544,10.0,89.0,14.77,0.0,0
676fb93e-1044-4a58-a05e-da6a0bb7f400,0c52ec15-802e-4504-b4f9-308cd2893733,Washington,Houston,0,37.080217,-80.664053,36.626932,-82.172245,143342.74,highway,13.85,none,0.0,0.0,10.0,89.0,13.61,0.0,0
6bd21317-4f70-45b5-ae57-e6d557d091ca,0c52ec15-802e-4504-b4f9-308cd2893733,Washington,Houston,0,36.626932,-82.172245,35.359968,-84.741633,270688.63,arterial,18.0,none,0.0,5.616,10.0,89.0,18.18,0.0,0
cf57dd0e-d0db-4021-a749-e17687cb1bbf,0c52ec15-802e-4504-b4f9-308cd2893733,Washington,Houston,0,35.359968,-84.741633,33.925997,-86.20459,208166.03,arterial,14.8,none,0.0,6.624,10.0,92.0,14.74,0.0,0
06c530b7-35b8-42ae-983d-72bae3e3fe2e,0c52ec15-802e-4504-b4f9-308cd2893733,Washington,Houston,0,33.925997,-86.20459,32.946934,-87.844874,187127.16,arterial,17.95,rain,5.31,11.124,10.0,98.0,18.36,9.558,0
45572390-f588-4724-a7ce-518e0d8d441a,0c52ec15-802e-4504-b4f9-308cd2893733,Washington,Houston,0,32.946934,-87.844874,31.136153,-89.37107,247449.53,residential,22.02,rain,0.11,16.164,10.0,88.0,22.58,0.0,0
7fdce9fd-924a-402a-b21c-b7b1908559a0,0c52ec15-802e-4504-b4f9-308cd2893733,Washington,Houston,0,31.136153,-89.37107,30.244043,-93.135326,373337.62,residential,23.92,none,0.0,11.196,10.0,85.0,24.59,0.0,0
4f55c8d0-5dee-4c39-b459-babf07aa97b8,0c52ec15-802e-4504-b4f9-308cd2893733,Washington,Houston,0,30.244043,-93.135326,29.679007,-95.451592,231808.72,residential,24.86,none,0.0,9.252,10.0,90.0,25.75,0.0,0
c79ddac2-c68e-4e45-baf8-16c9f71b55b9,0c52ec15-802e-4504-b4f9-308cd2893733,Washington,Houston,0,29.679007,-95.451592,29.679173,-95.447689,377.51,residential,26.47,none,0.0,12.96,10.0,81.0,26.47,0.0,0
857b25d3-6345-44a4-af30-f6ddb4c0336c,705cf120-da16-49a8-b310-bee4d224a2c8,Washington,Houston,1,38.773972,-76.955533,37.54047,-77.426916,143217.1,highway,13.18,none,0.0,8.244,10.0,80.0,12.64,0.0,0
013d3e29-dca9-448d-b2fb-4281df33670d,705cf120-da16-49a8-b310-bee4d224a2c8,Washington,Houston,1,37.54047,-77.426916,36.367694,-78.365254,154781.17,highway,13.65,none,0.0,5.328,10.0,90.0,13.42,0.0,0
71464811-8ce3-4363-9501-9f1cde525c32,705cf120-da16-49a8-b310-bee4d224a2c8,Washington,Houston,1,36.367694,-78.365254,35.805932,-80.187107,175219.13,highway,13.91,none,0.0,5.544,10.0,92.0,13.76,0.0,0
841ed840-806f-46c8-b376-9fcf48a24f3f,705cf120-da16-49a8-b310-bee4d224a2c8,Washington,Houston,1,35.805932,-80.187107,35.024916,-81.883147,176530.84,highway,15.41,none,0.0,0.0,10.0,95.0,15.49,0.0,0
0c59630e-97dc-456c-9dbd-dac044e920f8,705cf120-da16-49a8-b310-bee4d224a2c8,Washington,Houston,1,35.024916,-81.883147,34.118791,-83.758499,199079.5,arterial,16.26,none,0.0,11.124,10.0,94.0,16.4,0.0,0
0e41441b-ce74-4f51-bea0-85f52ac18466,705cf120-da16-49a8-b310-bee4d224a2c8,Washington,Houston,1,34.118791,-83.758499,32.91762,-85.115094,183450.15,arterial,16.18,rain,0.22,5.544,10.0,96.0,16.36,0.0,0
da4b1afd-2a22-46fa-9310-73826e6e1692,705cf120-da16-49a8-b310-bee4d224a2c8,Washington,Houston,1,32.91762,-85.115094,31.646164,-86.780153,210918.3,arterial,17.16,none,0.0,15.48,10.0,100.0,17.54,0.0,0
f70b408f-4934-4ccf-bc74-e985b50a878f,705cf120-da16-49a8-b310-bee4d224a2c8,Washington,Houston,1,31.646164,-86.780153,30.403454,-89.241541,272207.63,residential,22.95,none,0.0,12.348,10.0,85.0,23.52,0.0,0
447a1f8a-4ad9-4b16-8755-2ce51275f29d,705cf120-da16-49a8-b310-bee4d224a2c8,Washington,Houston,1,30.403454,-89.241541,30.236374,-93.19273,379693.01,residential,23.97,none,0.0,1.62,10.0,89.0,24.75,0.0,0
58bcd8b6-048e-4c85-992c-f3c728da731a,705cf120-da16-49a8-b310-bee4d224a2c8,Washington,Houston,1,30.236374,-93.19273,29.678933,-95.452467,226347.42,residential,24.88,none,0.0,9.252,10.0,90.0,25.77,0.0,0
79d38ef1-aa4d-4626-a6ef-ddc824ddb12b,705cf120-da16-49a8-b310-bee4d224a2c8,Washington,Houston,1,29.678933,-95.452467,29.679173,-95.447689,462.36,residential,26.47,none,0.0,12.96,10.0,81.0,26.47,0.0,0
2e2c1f93-a9d7-479f-a0e7-9e1abc2fcb35,a0422ac7-6501-40b3-8938-967e7f46c2e4,Detroit,Toronto,0,42.191661,-82.785987,42.262194,-82.459243,28023.49,highway,13.42,none,0.0,8.856,10.0,82.0,12.96,0.0,0
00f54e70-94f4-4322-bb9f-ffe927253817,a0422ac7-6501-40b3-8938-967e7f46c2e4,Detroit,Toronto,0,42.262194,-82.459243,42.467463,-81.933459,48856.9,highway,13.89,none,0.0,9.288,10.0,84.0,13.53,0.0,0
4bf94ff0-6a61-432b-a692-dbbf107c6153,a0422ac7-6501-40b3-8938-967e7f46c2e4,Detroit,Toronto,0,42.467463,-81.933459,42.736595,-81.430694,50881.11,highway,12.07,none,0.0,8.316,10.0,82.0,11.47,0.0,0
b86f81f5-f7f9-4122-8e3a-2670e5627813,a0422ac7-6501-40b3-8938-967e7f46c2e4,Detroit,Toronto,0,42.736595,-81.430694,42.978214,-80.934262,48571.74,highway,12.08,none,0.0,4.788,10.0,77.0,11.35,0.0,0
3ec8ddda-9600-4eda-ba88-36bc89e6f98f,a0422ac7-6501-40b3-8938-967e7f46c2e4,Detroit,Toronto,0,42.978214,-80.934262,43.243218,-80.573233,41559.59,arterial,11.25,none,0.0,5.184,10.0,86.0,10.68,0.0,0
17359ed9-e0cd-4149-8a64-930fb1d1c053,a0422ac7-6501-40b3-8938-967e7f46c2e4,Detroit,Toronto,0,43.243218,-80.573233,43.449819,-80.162121,40409.03,arterial,9.62,none,0.0,7.668,10.0,91.0,8.64,0.0,0
453fb607-7341-44d1-b659-9a65fe4d4a59,a0422ac7-6501-40b3-8938-967e7f46c2e4,Detroit,Toronto,0,43.449819,-80.162121,43.587423,-79.811022,32180.44,arterial,11.49,none,0.0,9.648,10.0,84.0,10.89,0.0,0
394ab1f7-063d-4e76-9107-af962a7eb4be,a0422ac7-6501-40b3-8938-967e7f46c2e4,Detroit,Toronto,0,43.587423,-79.811022,43.764824,-79.593934,26342.44,residential,12.3,none,0.0,10.26,10.0,79.0,11.65,0.0,0
2e68da14-48b1-4d6f-bbaf-fde3e2d2b7e2,a0422ac7-6501-40b3-8938-967e7f46c2e4,Detroit,Toronto,0,43.764824,-79.593934,43.817282,-79.359388,19709.48,residential,11.8,none,0.0,8.388,10.0,84.0,11.23,0.0,0
265988ce-1742-446b-a980-87316015e93b,a0422ac7-6501-40b3-8938-967e7f46c2e4,Detroit,Toronto,0,43.817282,-79.359388,43.741894,-79.317873,9021.05,residential,11.76,none,0.0,5.544,10.0,83.0,11.16,0.0,0
52ff0d86-686a-438e-89fe-6045600da935,a0422ac7-6501-40b3-8938-967e7f46c2e4,Detroit,Toronto,0,43.741894,-79.317873,43.742025,-79.317692,20.58,residential,13.0,none,0.0,5.544,10.0,79.0,12.42,0.0,0
767f5caf-b452-4b85-9a68-bb3597243749,1300b6ba-e4af-4ec1-b1d3-3bac2740ed79,Detroit,Toronto,1,42.191661,-82.785987,42.266889,-82.450507,28860.74,highway,13.42,none,0.0,8.856,10.0,82.0,12.96,0.0,0
ecb671f1-65a7-424e-b3ca-d86ae634ad99,1300b6ba-e4af-4ec1-b1d3-3bac2740ed79,Detroit,Toronto,1,42.266889,-82.450507,42.496969,-81.860888,54771.13,highway,13.88,none,0.0,9.288,10.0,84.0,13.52,0.0,0
186cdd99-5fc5-4110-8a4a-f019a37a8b52,1300b6ba-e4af-4ec1-b1d3-3bac2740ed79,Detroit,Toronto,1,42.496969,-81.860888,42.818001,-81.313094,57279.26,highway,12.14,none,0.0,7.236,10.0,81.0,11.52,0.0,0
3134dea8-744e-495d-807a-ae6172fea63f,1300b6ba-e4af-4ec1-b1d3-3bac2740ed79,Detroit,Toronto,1,42.818001,-81.313094,43.050597,-80.82162,47642.09,highway,11.6,none,0.0,5.616,10.0,78.0,10.85,0.0,0
c16aec6d-28d8-4563-80a7-af73e2dfa888,1300b6ba-e4af-4ec1-b1d3-3bac2740ed79,Detroit,Toronto,1,43.050597,-80.82162,43.186246,-80.112096,59531.48,arterial,11.42,none,0.0,7.56,10.0,78.0,10.65,0.0,0
7778c688-2aea-40c8-a675-5154ebbf3960,1300b6ba-e4af-4ec1-b1d3-3bac2740ed79,Detroit,Toronto,1,43.186246,-80.112096,43.284306,-79.895036,20690.47,arterial,12.39,none,0.0,9.144,10.0,86.0,11.93,0.0,0
7a99a740-c2fd-4cd7-9868-6671066030b3,1300b6ba-e4af-4ec1-b1d3-3bac2740ed79,Detroit,Toronto,1,43.284306,-79.895036,43.499407,-79.67334,29882.62,arterial,12.77,none,0.0,5.58,10.0,84.0,12.3,0.0,0
e8aa6b96-d699-4870-9639-9dbcf7aa394f,1300b6ba-e4af-4ec1-b1d3-3bac2740ed79,Detroit,Toronto,1,43.499407,-79.67334,43.637846,-79.447148,23854.96,residential,12.53,none,0.0,7.056,10.0,79.0,11.9,0.0,0
3ab09171-891d-4ddc-ac8e-cd913476868b,1300b6ba-e4af-4ec1-b1d3-3bac2740ed79,Detroit,Toronto,1,43.637846,-79.447148,43.682921,-79.362016,8486.49,residential,13.54,none,0.0,18.504,10.0,78.0,12.99,0.0,0
eebeb521-411f-4f78-b0c6-47ec735cad20,1300b6ba-e4af-4ec1-b1d3-3bac2740ed79,Detroit,Toronto,1,43.682921,-79.362016,43.742051,-79.318829,7434.95,residential,12.3,none,0.0,3.204,10.0,84.0,11.78,0.0,0
